CBSA Code,Metro Division Code,CSA Code,CBSA Title,Level of CBSA,"Status, 1=metro 2=micro",Metropolitan Division Title,CSA Title,Component Name,State,FIPS
45740,,,"Toccoa, GA ",Micropolitan Statistical Area,2,,,Stephens County,Georgia,13257
45780,,534,"Toledo, OH ",Metropolitan Statistical Area,1,,"Toledo-Fremont, OH",Fulton County,Ohio,39051
45780,,534,"Toledo, OH ",Metropolitan Statistical Area,1,,"Toledo-Fremont, OH",Lucas County,Ohio,39095
45780,,534,"Toledo, OH ",Metropolitan Statistical Area,1,,"Toledo-Fremont, OH",Ottawa County,Ohio,39123
45780,,534,"Toledo, OH ",Metropolitan Statistical Area,1,,"Toledo-Fremont, OH",Wood County,Ohio,39173
45820,,,"Topeka, KS ",Metropolitan Statistical Area,1,,,Jackson County,Kansas,20085
45820,,,"Topeka, KS ",Metropolitan Statistical Area,1,,,Jefferson County,Kansas,20087
45820,,,"Topeka, KS ",Metropolitan Statistical Area,1,,,Osage County,Kansas,20139
45820,,,"Topeka, KS ",Metropolitan Statistical Area,1,,,Shawnee County,Kansas,20177
45820,,,"Topeka, KS ",Metropolitan Statistical Area,1,,,Wabaunsee County,Kansas,20197
45860,,408,"Torrington, CT ",Micropolitan Statistical Area,2,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",Litchfield County,Connecticut,9005
45900,,,"Traverse City, MI ",Micropolitan Statistical Area,2,,,Benzie County,Michigan,26019
45900,,,"Traverse City, MI ",Micropolitan Statistical Area,2,,,Grand Traverse County,Michigan,26055
45900,,,"Traverse City, MI ",Micropolitan Statistical Area,2,,,Kalkaska County,Michigan,26079
45900,,,"Traverse City, MI ",Micropolitan Statistical Area,2,,,Leelanau County,Michigan,26089
45940,,408,"Trenton-Ewing, NJ ",Metropolitan Statistical Area,1,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",Mercer County,New Jersey,34021
45980,,,"Troy, AL ",Micropolitan Statistical Area,2,,,Pike County,Alabama,1109
46020,,472,"Truckee-Grass Valley, CA ",Micropolitan Statistical Area,2,,"Sacramento--Arden-Arcade--Truckee, CA-NV",Nevada County,California,6057
46060,,,"Tucson, AZ ",Metropolitan Statistical Area,1,,,Pima County,Arizona,4019
46100,,,"Tullahoma, TN ",Micropolitan Statistical Area,2,,,Coffee County,Tennessee,47031
46100,,,"Tullahoma, TN ",Micropolitan Statistical Area,2,,,Franklin County,Tennessee,47051
46100,,,"Tullahoma, TN ",Micropolitan Statistical Area,2,,,Moore County,Tennessee,47127
46140,,538,"Tulsa, OK ",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Creek County,Oklahoma,40037
46140,,538,"Tulsa, OK ",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Okmulgee County,Oklahoma,40111
46140,,538,"Tulsa, OK ",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Osage County,Oklahoma,40113
46140,,538,"Tulsa, OK ",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Pawnee County,Oklahoma,40117
46140,,538,"Tulsa, OK ",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Rogers County,Oklahoma,40131
46140,,538,"Tulsa, OK ",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Tulsa County,Oklahoma,40143
46140,,538,"Tulsa, OK ",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Wagoner County,Oklahoma,40145
46180,,,"Tupelo, MS ",Micropolitan Statistical Area,2,,,Itawamba County,Mississippi,28057
46180,,,"Tupelo, MS ",Micropolitan Statistical Area,2,,,Lee County,Mississippi,28081
46180,,,"Tupelo, MS ",Micropolitan Statistical Area,2,,,Pontotoc County,Mississippi,28115
46220,,,"Tuscaloosa, AL ",Metropolitan Statistical Area,1,,,Greene County,Alabama,1063
46220,,,"Tuscaloosa, AL ",Metropolitan Statistical Area,1,,,Hale County,Alabama,1065
46220,,,"Tuscaloosa, AL ",Metropolitan Statistical Area,1,,,Tuscaloosa County,Alabama,1125
46260,,194,"Tuskegee, AL ",Micropolitan Statistical Area,2,,"Columbus-Auburn-Opelika, GA-AL",Macon County,Alabama,1087
46300,,,"Twin Falls, ID ",Micropolitan Statistical Area,2,,,Jerome County,Idaho,16053
46300,,,"Twin Falls, ID ",Micropolitan Statistical Area,2,,,Twin Falls County,Idaho,16083
46340,,540,"Tyler, TX ",Metropolitan Statistical Area,1,,"Tyler-Jacksonville, TX",Smith County,Texas,48423
46380,,,"Ukiah, CA ",Micropolitan Statistical Area,2,,,Mendocino County,California,6045
46420,,516,"Union, SC ",Micropolitan Statistical Area,2,,"Spartanburg-Gaffney-Union, SC",Union County,South Carolina,45087
46460,,,"Union City, TN-KY ",Micropolitan Statistical Area,2,,,Fulton County,Kentucky,21075
46460,,,"Union City, TN-KY ",Micropolitan Statistical Area,2,,,Obion County,Tennessee,47131
46500,,212,"Urbana, OH ",Micropolitan Statistical Area,2,,"Dayton-Springfield-Greenville, OH",Champaign County,Ohio,39021
46540,,,"Utica-Rome, NY ",Metropolitan Statistical Area,1,,,Herkimer County,New York,36043
46540,,,"Utica-Rome, NY ",Metropolitan Statistical Area,1,,,Oneida County,New York,36065
46580,,490,"Utuado, PR ",Micropolitan Statistical Area,2,,"San Juan-Caguas-Fajardo, PR",Utuado Municipio,Puerto Rico,72141
46620,,,"Uvalde, TX ",Micropolitan Statistical Area,2,,,Uvalde County,Texas,48463
46660,,,"Valdosta, GA ",Metropolitan Statistical Area,1,,,Brooks County,Georgia,13027
46660,,,"Valdosta, GA ",Metropolitan Statistical Area,1,,,Echols County,Georgia,13101
46660,,,"Valdosta, GA ",Metropolitan Statistical Area,1,,,Lanier County,Georgia,13173
46660,,,"Valdosta, GA ",Metropolitan Statistical Area,1,,,Lowndes County,Georgia,13185
46700,,488,"Vallejo-Fairfield, CA ",Metropolitan Statistical Area,1,,"San Jose-San Francisco-Oakland, CA",Solano County,California,6095
46740,,122,"Valley, AL ",Micropolitan Statistical Area,2,,"Atlanta-Sandy Springs-Gainesville, GA-AL",Chambers County,Alabama,1017
46780,,,"Van Wert, OH ",Micropolitan Statistical Area,2,,,Van Wert County,Ohio,39161
46820,,512,"Vermillion, SD ",Micropolitan Statistical Area,2,,"Sioux City-Vermillion, IA-NE-SD",Clay County,South Dakota,46027
46860,,,"Vernal, UT ",Micropolitan Statistical Area,2,,,Uintah County,Utah,49047
46900,,,"Vernon, TX ",Micropolitan Statistical Area,2,,,Wilbarger County,Texas,48487
46940,,,"Vero Beach, FL ",Metropolitan Statistical Area,1,,,Indian River County,Florida,12061
46980,,,"Vicksburg, MS ",Micropolitan Statistical Area,2,,,Warren County,Mississippi,28149
47020,,,"Victoria, TX ",Metropolitan Statistical Area,1,,,Calhoun County,Texas,48057
47020,,,"Victoria, TX ",Metropolitan Statistical Area,1,,,Goliad County,Texas,48175
47020,,,"Victoria, TX ",Metropolitan Statistical Area,1,,,Victoria County,Texas,48469
47180,,,"Vincennes, IN ",Micropolitan Statistical Area,2,,,Knox County,Indiana,18083
47220,,428,"Vineland-Millville-Bridgeton, NJ ",Metropolitan Statistical Area,1,,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Cumberland County,New Jersey,34011
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Currituck County,North Carolina,37053
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Gloucester County,Virginia,51073
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Isle of Wight County,Virginia,51093
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,James City County,Virginia,51095
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Mathews County,Virginia,51115
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Surry County,Virginia,51181
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,York County,Virginia,51199
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Chesapeake city,Virginia,51550
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Hampton city,Virginia,51650
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Newport News city,Virginia,51700
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Norfolk city,Virginia,51710
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Poquoson city ,Virginia,51735
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Portsmouth city,Virginia,51740
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Suffolk city,Virginia,51800
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Virginia Beach city,Virginia,51810
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Williamsburg city,Virginia,51830
47300,,,"Visalia-Porterville, CA ",Metropolitan Statistical Area,1,,,Tulare County,California,6107
47340,,,"Wabash, IN ",Micropolitan Statistical Area,2,,,Wabash County,Indiana,18169
47380,,,"Waco, TX ",Metropolitan Statistical Area,1,,,McLennan County,Texas,48309
47420,,244,"Wahpeton, ND-MN ",Micropolitan Statistical Area,2,,"Fargo-Wahpeton, ND-MN",Wilkin County,Minnesota,27167
47420,,244,"Wahpeton, ND-MN ",Micropolitan Statistical Area,2,,"Fargo-Wahpeton, ND-MN",Richland County,North Dakota,38077
47460,,,"Walla Walla, WA ",Micropolitan Statistical Area,2,,,Walla Walla County,Washington,53071
47500,,,"Walterboro, SC ",Micropolitan Statistical Area,2,,,Colleton County,South Carolina,45029
47540,,,"Wapakoneta, OH ",Micropolitan Statistical Area,2,,,Auglaize County,Ohio,39011
47580,,356,"Warner Robins, GA ",Metropolitan Statistical Area,1,,"Macon-Warner Robins-Fort Valley, GA",Houston County,Georgia,13153
47620,,,"Warren, PA ",Micropolitan Statistical Area,2,,,Warren County,Pennsylvania,42123
47660,,312,"Warrensburg, MO ",Micropolitan Statistical Area,2,,"Kansas City-Overland Park-Kansas City, MO-KS",Johnson County,Missouri,29101
47700,,,"Warsaw, IN ",Micropolitan Statistical Area,2,,,Kosciusko County,Indiana,18085
47780,,,"Washington, IN ",Micropolitan Statistical Area,2,,,Daviess County,Indiana,18027
47820,,,"Washington, NC ",Micropolitan Statistical Area,2,,,Beaufort County,North Carolina,37013
47860,,198,"Washington, OH ",Micropolitan Statistical Area,2,,"Columbus-Marion-Chillicothe, OH",Fayette County,Ohio,39047
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",District of Columbia,District of Columbia,11001
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Calvert County,Maryland,24009
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Charles County,Maryland,24017
47900,13644,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Bethesda-Frederick-Gaithersburg, MD","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Frederick County,Maryland,24021
47900,13644,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Bethesda-Frederick-Gaithersburg, MD","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Montgomery County,Maryland,24031
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Prince George's County,Maryland,24033
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Arlington County,Virginia,51013
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Clarke County,Virginia,51043
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Fairfax County,Virginia,51059
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Fauquier County,Virginia,51061
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Loudoun County,Virginia,51107
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Prince William County,Virginia,51153
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Spotsylvania County,Virginia,51177
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Stafford County,Virginia,51179
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Warren County,Virginia,51187
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Alexandria city,Virginia,51510
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Fairfax city,Virginia,51600
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Falls Church city,Virginia,51610
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Fredericksburg city,Virginia,51630
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Manassas city,Virginia,51683
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Manassas Park city,Virginia,51685
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Jefferson County,West Virginia,54037
47940,,,"Waterloo-Cedar Falls, IA ",Metropolitan Statistical Area,1,,,Black Hawk County,Iowa,19013
47940,,,"Waterloo-Cedar Falls, IA ",Metropolitan Statistical Area,1,,,Bremer County,Iowa,19017
47940,,,"Waterloo-Cedar Falls, IA ",Metropolitan Statistical Area,1,,,Grundy County,Iowa,19075
47980,,,"Watertown, SD ",Micropolitan Statistical Area,2,,,Codington County,South Dakota,46029
47980,,,"Watertown, SD ",Micropolitan Statistical Area,2,,,Hamlin County,South Dakota,46057
48020,,,"Watertown-Fort Atkinson, WI ",Micropolitan Statistical Area,2,,,Jefferson County,Wisconsin,55055
48060,,,"Watertown-Fort Drum, NY ",Micropolitan Statistical Area,2,,,Jefferson County,New York,36045
48100,,,"Wauchula, FL ",Micropolitan Statistical Area,2,,,Hardee County,Florida,12049
48140,,554,"Wausau, WI ",Metropolitan Statistical Area,1,,"Wausau-Merrill, WI",Marathon County,Wisconsin,55073
48180,,,"Waycross, GA ",Micropolitan Statistical Area,2,,,Pierce County,Georgia,13229
48180,,,"Waycross, GA ",Micropolitan Statistical Area,2,,,Ware County,Georgia,13299
48260,,,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,1,,,Jefferson County,Ohio,39081
48260,,,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,1,,,Brooke County,West Virginia,54009
48260,,,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,1,,,Hancock County,West Virginia,54029
48300,,,"Wenatchee, WA ",Metropolitan Statistical Area,1,,,Chelan County,Washington,53007
48300,,,"Wenatchee, WA ",Metropolitan Statistical Area,1,,,Douglas County,Washington,53017
48340,,,"West Helena, AR ",Micropolitan Statistical Area,2,,,Phillips County,Arkansas,5107
48460,,,"West Plains, MO ",Micropolitan Statistical Area,2,,,Howell County,Missouri,29091
48540,,,"Wheeling, WV-OH ",Metropolitan Statistical Area,1,,,Belmont County,Ohio,39013
48540,,,"Wheeling, WV-OH ",Metropolitan Statistical Area,1,,,Marshall County,West Virginia,54051
48540,,,"Wheeling, WV-OH ",Metropolitan Statistical Area,1,,,Ohio County,West Virginia,54069
48580,,,"Whitewater, WI ",Micropolitan Statistical Area,2,,,Walworth County,Wisconsin,55127
48620,,556,"Wichita, KS ",Metropolitan Statistical Area,1,,"Wichita-Winfield, KS",Butler County,Kansas,20015
48620,,556,"Wichita, KS ",Metropolitan Statistical Area,1,,"Wichita-Winfield, KS",Harvey County,Kansas,20079
48620,,556,"Wichita, KS ",Metropolitan Statistical Area,1,,"Wichita-Winfield, KS",Sedgwick County,Kansas,20173
48620,,556,"Wichita, KS ",Metropolitan Statistical Area,1,,"Wichita-Winfield, KS",Sumner County,Kansas,20191
48660,,,"Wichita Falls, TX ",Metropolitan Statistical Area,1,,,Archer County,Texas,48009
48660,,,"Wichita Falls, TX ",Metropolitan Statistical Area,1,,,Clay County,Texas,48077
48660,,,"Wichita Falls, TX ",Metropolitan Statistical Area,1,,,Wichita County,Texas,48485
48700,,558,"Williamsport, PA ",Metropolitan Statistical Area,1,,"Williamsport-Lock Haven, PA",Lycoming County,Pennsylvania,42081
48740,,278,"Willimantic, CT ",Micropolitan Statistical Area,2,,"Hartford-West Hartford-Willimantic, CT",Windham County,Connecticut,9015
48780,,,"Williston, ND ",Micropolitan Statistical Area,2,,,Williams County,North Dakota,38105
48820,,,"Willmar, MN ",Micropolitan Statistical Area,2,,,Kandiyohi County,Minnesota,27067
48900,,,"Wilmington, NC ",Metropolitan Statistical Area,1,,,Brunswick County,North Carolina,37019
48900,,,"Wilmington, NC ",Metropolitan Statistical Area,1,,,New Hanover County,North Carolina,37129
48900,,,"Wilmington, NC ",Metropolitan Statistical Area,1,,,Pender County,North Carolina,37141
48940,,178,"Wilmington, OH ",Micropolitan Statistical Area,2,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Clinton County,Ohio,39027
48980,,,"Wilson, NC ",Micropolitan Statistical Area,2,,,Wilson County,North Carolina,37195
49020,,548,"Winchester, VA-WV",Metropolitan Statistical Area,1,,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Frederick County,Virginia,51069
49020,,548,"Winchester, VA-WV",Metropolitan Statistical Area,1,,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Winchester city ,Virginia,51840
49020,,548,"Winchester, VA-WV",Metropolitan Statistical Area,1,,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Hampshire County,West Virginia,54027
49060,,556,"Winfield, KS ",Micropolitan Statistical Area,2,,"Wichita-Winfield, KS",Cowley County,Kansas,20035
49100,,,"Winona, MN ",Micropolitan Statistical Area,2,,,Winona County,Minnesota,27169
49180,,268,"Winston-Salem, NC ",Metropolitan Statistical Area,1,,"Greensboro--Winston-Salem--High Point, NC",Davie County,North Carolina,37059
